road_id,short_id,road_class,source_feature_id,paper_road_id,horizontal_length_m,original_vertex_count,resampled_vertex_count,dem_valid_fraction,elevation_raw_min_m,elevation_raw_max_m,elevation_raw_mean_m,elevation_smooth_min_m,elevation_smooth_max_m,elevation_smooth_range_m,absolute_grade_p95_percent,three_dimensional_length_m,representative_longitude_deg,representative_latitude_deg,google_maps_lookup_url
MORND-FLD-088,F088,Field,88,,42.848518471122,2,23,1,919.772340328862,926.960977992334,924.4019977255,922.363141041727,926.376546927149,4.01340588542189,15.6396025940406,43.0515338000571,99.068756544977,24.2511646645258,"https://www.google.com/maps/search/?api=1&query=24.25116466,99.06875654"
MORND-FLD-089,F089,Field,89,,68.9642621419355,3,36,1,923.380378958867,942.106888729926,932.837951411171,926.057017512419,939.512527580353,13.455510067934,27.406529468145,70.4526200609682,99.070466328532,24.2521362923495,"https://www.google.com/maps/search/?api=1&query=24.25213629,99.07046633"
MORND-FLD-090,F090,Field,90,,63.9127298045496,5,33,1,918.488383472363,937.972424600008,929.102611937065,921.973685313801,935.580370571739,13.6066852579382,33.2175594107758,65.7301930882704,99.070993116273,24.2522614234605,"https://www.google.com/maps/search/?api=1&query=24.25226142,99.07099312"
MORND-FLD-091,F091,Field,91,,125.370210835971,10,64,1,886.522427928086,922.408965611893,902.390532612877,888.323744229414,919.140702936178,30.8169587067638,35.5214084818603,129.991066991748,99.0712661953271,24.2516287920747,"https://www.google.com/maps/search/?api=1&query=24.25162879,99.07126620"
MORND-FLD-092,F092,Field,92,,209.122479975028,10,106,1,862.436323244654,923.418547204567,888.128645707484,863.910982987894,919.883306180738,55.9723231928444,39.9109571434562,217.466806886531,99.0728801338017,24.2522577429526,"https://www.google.com/maps/search/?api=1&query=24.25225774,99.07288013"
MORND-FLD-093,F093,Field,93,,136.493845672104,5,70,1,922.540982372637,966.610092652801,946.259182610875,926.147946320953,964.920825335096,38.7728790141424,35.4578867408781,142.318279379865,99.0715775357336,24.2532592716827,"https://www.google.com/maps/search/?api=1&query=24.25325927,99.07157754"
MORND-FLD-094,F094,Field,94,,58.3806193642794,2,31,1,876.391607337295,885.786673892825,881.804154903875,878.383968243628,884.834811430511,6.45084318688237,18.4928147930947,58.8172180873755,99.0620104015406,24.2489624822773,"https://www.google.com/maps/search/?api=1&query=24.24896248,99.06201040"
MORND-FLD-095,F095,Field,95,,113.055343790898,2,58,1,874.856366439886,887.54297995188,881.994640104856,875.995775414377,887.236069602623,11.2402941882451,14.5311271507849,113.70561334929,99.0622307856805,24.2486810309901,"https://www.google.com/maps/search/?api=1&query=24.24868103,99.06223079"
MORND-FLD-096,F096,Field,96,,124.849981380479,3,64,1,871.740832730449,887.728524363501,880.932186091944,873.267502812506,887.327587554844,14.0600847423381,15.997706582901,126.481559715306,99.0625119724872,24.2486174852338,"https://www.google.com/maps/search/?api=1&query=24.24861749,99.06251197"
MORND-FLD-097,F097,Field,97,,119.244260956497,5,61,1,873.334866268009,889.714724565753,881.711268469282,874.47676991783,888.631999262998,14.1552293451678,16.3947966053581,120.219377686129,99.0629781859733,24.2486309106546,"https://www.google.com/maps/search/?api=1&query=24.24863091,99.06297819"
MORND-FLD-098,F098,Field,98,,191.174668363433,8,97,1,876.337437669174,890.063513437914,883.088389692862,877.45254022343,888.834925771727,11.3823855482973,10.4183068857339,191.979205528138,99.0633652297196,24.2481739517652,"https://www.google.com/maps/search/?api=1&query=24.24817395,99.06336523"
MORND-FLD-099,F099,Field,99,,148.666691192261,4,76,1,881.149171464,890.229993870166,885.903165936758,882.294391672298,889.644944824612,7.35055315231364,7.19470717514805,149.213039036705,99.0638888458407,24.2478903934676,"https://www.google.com/maps/search/?api=1&query=24.24789039,99.06388885"
MORND-FLD-100,F100,Field,100,,316.491790620805,19,160,1,856.621140514633,873.002325787854,862.597711923964,857.660115338877,871.827598252809,14.1674829139322,13.5400584604946,318.083581043755,99.0615261263578,24.247410644939,"https://www.google.com/maps/search/?api=1&query=24.24741064,99.06152613"
MORND-FLD-101,F101,Field,101,,56.4008131361618,2,30,1,860.374865771805,875.041556609348,869.159318920701,864.013037549916,873.844566295389,9.83152874547341,29.4371501813818,57.3797221747181,99.0616205564784,24.2483310509293,"https://www.google.com/maps/search/?api=1&query=24.24833105,99.06162056"
MORND-FLD-102,F102,Field,102,,80.373233861471,3,42,1,862.353355366297,874.556294074948,869.593208142164,864.80160378377,873.516765457975,8.71516167420555,18.8592498871098,81.1412691688907,99.0617512861668,24.2479096988242,"https://www.google.com/maps/search/?api=1&query=24.24790970,99.06175129"
MORND-FLD-103,F103,Field,103,,68.6827546694368,3,36,1,860.40540940835,874.167503652525,868.140411843548,862.785743206483,872.90158197895,10.1158387724669,22.7021985804454,69.5209063016079,99.0620194441791,24.2477967801704,"https://www.google.com/maps/search/?api=1&query=24.24779678,99.06201944"
MORND-FLD-104,F104,Field,104,,26.7769125075268,2,15,1,867.674562973816,871.740832730449,869.482427337672,868.85374995348,870.052186636655,1.19843668317515,12.1258268710224,26.8309733066177,99.0624876414069,24.2479321700958,"https://www.google.com/maps/search/?api=1&query=24.24793217,99.06248764"
MORND-FLD-105,F105,Field,105,,139.161872928167,11,71,1,860.411568700779,876.337437669174,868.33292227151,861.591165784122,875.620117159289,14.0289513751669,17.6881042483402,140.217784978601,99.062779764636,24.2468253952559,"https://www.google.com/maps/search/?api=1&query=24.24682540,99.06277976"
MORND-FLD-106,F106,Field,106,,114.371246437516,3,59,1,860.580573646792,876.861632710273,868.622725499186,861.946753355235,875.459353450818,13.5126000955836,14.7021703452243,115.274383049767,99.0632106977085,24.2467731617464,"https://www.google.com/maps/search/?api=1&query=24.24677316,99.06321070"
MORND-FLD-107,F107,Field,107,,205.25242836209,7,104,1,824.871205878659,865.083329144086,845.783500008184,826.551335555839,863.496278169379,36.9449426135401,23.1485908069656,208.789282965693,99.0648613541364,24.2458249196703,"https://www.google.com/maps/search/?api=1&query=24.24582492,99.06486135"
MORND-FLD-108,F108,Field,108,,108.146707564624,4,56,1,839.961899900033,860.073239744397,850.637668212353,841.71853847272,858.730984067504,17.0124455947832,21.4369634700101,109.676657827091,99.0641469447143,24.2459009596359,"https://www.google.com/maps/search/?api=1&query=24.24590096,99.06414694"
MORND-FLD-109,F109,Field,109,,96.2273603153996,6,50,1,844.56020074559,860.616904390641,852.680932495214,846.279381638866,859.171287770376,12.8919061315105,16.9484675209236,97.2647664599717,99.063537389775,24.2458855158252,"https://www.google.com/maps/search/?api=1&query=24.24588552,99.06353739"
MORND-FLD-110,F110,Field,110,,155.018085986618,7,79,1,861.776249142214,884.622797505126,873.590359273751,863.274780203098,883.55464703697,20.2798668338729,15.7862488698025,156.576650685154,99.0635620292164,24.2471065757374,"https://www.google.com/maps/search/?api=1&query=24.24710658,99.06356203"
MORND-FLD-111,F111,Field,111,,159.25525770858,5,81,1,863.97007629886,886.984828531318,875.783646924782,865.448918979602,885.883917091515,20.4349981119128,15.6614633432415,161.14496429748,99.0640420992404,24.2472836735769,"https://www.google.com/maps/search/?api=1&query=24.24728367,99.06404210"
MORND-FLD-112,F112,Field,112,,255.119686172821,24,129,0.976744186046512,824.733530607899,830.998316713027,827.255582965663,824.854626917722,830.655790663729,5.80116374600664,7.36561843717553,255.891192448824,99.0591688625796,24.2448412518665,"https://www.google.com/maps/search/?api=1&query=24.24484125,99.05916886"
MORND-FLD-113,F113,Field,113,,122.984659277267,7,63,0.952380952380952,837.359045060509,848.710944723728,840.862510445428,837.78761227033,846.86494148826,9.07732921792922,16.9350811839651,123.98677740781,99.058493474716,24.2456005205643,"https://www.google.com/maps/search/?api=1&query=24.24560052,99.05849347"
MORND-FLD-114,F114,Field,114,,74.7720655139145,3,39,1,811.524845900516,824.77410196445,817.550282668665,812.855713769014,822.731295629392,9.87558186037745,19.7216031409261,75.5716912610664,99.0584162678817,24.2443785073394,"https://www.google.com/maps/search/?api=1&query=24.24437851,99.05841627"
MORND-FLD-115,F115,Field,115,,59.4520531716517,2,31,1,825.525139834955,838.668943313994,832.024184212149,827.528095873627,836.514958368208,8.98686249458115,22.6349046325297,60.2067029610618,99.0583952155485,24.2450486181724,"https://www.google.com/maps/search/?api=1&query=24.24504862,99.05839522"
MORND-FLD-116,F116,Field,116,,98.8437041909804,3,51,1,812.86003498069,828.165234730735,819.436347607914,813.505971288981,826.321681612638,12.815710323657,18.6188768156689,99.8931103871283,99.0588411634452,24.2445445534473,"https://www.google.com/maps/search/?api=1&query=24.24454455,99.05884116"
MORND-FLD-117,F117,Field,117,,71.2120726599808,6,37,1,828.165234730735,839.995269850501,834.068149530487,829.84825613486,838.323092829379,8.47483669451822,16.7798593757512,71.9663515745666,99.0589518818974,24.2452994763701,"https://www.google.com/maps/search/?api=1&query=24.24529948,99.05895188"
MORND-FLD-118,F118,Field,118,,75.2548910821427,6,39,1,828.02466454476,838.567670747405,832.985719761307,829.061755799925,837.092269066305,8.03051326637978,14.9564142948285,75.9895742551193,99.0587210387722,24.2453251531673,"https://www.google.com/maps/search/?api=1&query=24.24532515,99.05872104"
MORND-FLD-119,F119,Field,119,,215.622465737479,17,109,1,838.454062057695,840.817128628191,839.442598872116,838.617213671931,840.382371238802,1.76515756687127,3.07705969104816,216.088366903479,99.0594652386282,24.2454146483281,"https://www.google.com/maps/search/?api=1&query=24.24541465,99.05946524"
MORND-FLD-120,F120,Field,120,,118.336559116895,4,61,1,838.989350860274,855.143400091468,848.322648913984,840.792216923502,854.330828718026,13.5386117945238,18.0524031733761,120.211926188928,99.0594436108279,24.2459549750628,"https://www.google.com/maps/search/?api=1&query=24.24595498,99.05944361"
MORND-FLD-121,F121,Field,121,,76.2613484017626,4,40,1,840.105101165905,853.089073296992,846.630730187189,841.336647619344,851.863603243461,10.5269556241162,19.8584302006834,77.3589961887835,99.0590736289687,24.2459961374818,"https://www.google.com/maps/search/?api=1&query=24.24599614,99.05907363"
MORND-FLD-122,F122,Field,122,,144.059619698657,5,74,1,815.679008601408,838.828594251649,825.662387795753,816.154526430456,836.881685083752,20.7271586532967,19.1196740727222,146.046155533949,99.0595889224465,24.2448003756874,"https://www.google.com/maps/search/?api=1&query=24.24480038,99.05958892"
MORND-FLD-123,F123,Field,123,,148.696792660711,5,76,1,839.249697879758,859.968737250905,850.709545175994,840.831461974855,858.844350323604,18.0128883487487,17.7065626223171,149.928272383844,99.0598051535587,24.2462528859831,"https://www.google.com/maps/search/?api=1&query=24.24625289,99.05980515"
MORND-FLD-124,F124,Field,124,,202.659802224669,11,103,1,824.804031921236,836.40537921784,830.986842211556,825.658637470509,836.235815349256,10.5771778787473,8.28442071571412,203.600789778512,99.0610571169066,24.2446939924641,"https://www.google.com/maps/search/?api=1&query=24.24469399,99.06105712"
MORND-FLD-125,F125,Field,125,,241.022893908727,10,122,1,840.446326724079,848.873564173066,845.119826276303,841.343956155764,848.087424815213,6.74346865944915,12.6111554028193,245.569129782216,99.0613068329596,24.2452614759643,"https://www.google.com/maps/search/?api=1&query=24.24526148,99.06130683"
MORND-FLD-126,F126,Field,126,,149.097017066592,6,76,1,836.217865472688,848.011030775474,840.787406454209,836.751895139666,846.733225595886,9.9813304562208,17.9638189143015,150.771599882224,99.0606839242596,24.2462550151865,"https://www.google.com/maps/search/?api=1&query=24.24625502,99.06068392"
MORND-FLD-127,F127,Field,127,,56.6190781187772,3,30,1,830.339495613628,847.811954651096,839.634893276428,833.484466229109,845.492431220908,12.0079649917992,33.1090500080651,58.065074818967,99.0612357010916,24.2449909815154,"https://www.google.com/maps/search/?api=1&query=24.24499098,99.06123570"
MORND-FLD-128,F128,Field,128,,92.7022410058764,3,48,1,821.065599242115,844.355063002744,832.517729555425,822.339621287026,842.766726228036,20.4271049410099,31.3908854724936,95.2233314080138,99.0606546036731,24.2446877701886,"https://www.google.com/maps/search/?api=1&query=24.24468777,99.06065460"
MORND-FLD-129,F129,Field,129,,266.641720082692,8,135,1,880.238334840725,926.302728141957,903.723222825331,883.876343392236,925.214925192609,41.3385818003735,26.1489649181898,270.477970325946,99.0629463947574,24.2512961767691,"https://www.google.com/maps/search/?api=1&query=24.25129618,99.06294639"
MORND-FLD-130,F130,Field,130,,243.391166996101,12,123,1,901.930587807453,911.444158550589,908.502106102803,903.390001318652,911.282764599216,7.89276328056383,8.96789816225473,244.097005422278,99.0620123361152,24.2517650913277,"https://www.google.com/maps/search/?api=1&query=24.25176509,99.06201234"
MORND-FLD-131,F131,Field,131,,261.59363559139,6,132,1,869.989157519103,929.02528569396,901.856823862009,871.74966652418,928.336412613515,56.5867460893351,28.2502791479277,268.523676608722,99.064822714398,24.2513270615271,"https://www.google.com/maps/search/?api=1&query=24.25132706,99.06482271"
MORND-FLD-132,F132,Field,132,,574.042080671132,36,289,1,882.76164265482,910.672574034456,892.414300179245,883.046406524922,908.451600399858,25.4051938749359,20.7093640577259,577.479343438971,99.0642696536996,24.2511851570036,"https://www.google.com/maps/search/?api=1&query=24.25118516,99.06426965"
MORND-FLD-133,F133,Field,133,,232.608650703062,7,118,1,867.984285718713,930.73430941679,896.146213196065,869.912489451971,929.640480715065,59.7279912630938,45.9003464475555,241.937056068138,99.0634889887615,24.2516114096436,"https://www.google.com/maps/search/?api=1&query=24.25161141,99.06348899"
MORND-FLD-134,F134,Field,134,,76.3223794124601,4,40,1,893.17786693581,912.559544044513,903.818217754589,895.77501287788,911.172210939718,15.397198061838,29.8033031097111,78.1619264970491,99.0639165085707,24.2517692517077,"https://www.google.com/maps/search/?api=1&query=24.25176925,99.06391651"
MORND-FLD-135,F135,Field,135,,148.689776825152,5,76,1,877.738751976079,915.05975271565,896.669011323262,878.90279536388,912.949712193027,34.0469168291479,31.8357919222591,153.142350328864,99.0642187417802,24.2514551615082,"https://www.google.com/maps/search/?api=1&query=24.25145516,99.06421874"
MORND-FLD-136,F136,Field,136,,61.5305902510959,4,32,1,914.986806976597,931.43089960372,922.628569216418,916.890164969882,928.634345112154,11.7441801422724,29.5459794162023,63.0750262830293,99.0646862772216,24.2522091499553,"https://www.google.com/maps/search/?api=1&query=24.25220915,99.06468628"
MORND-FLD-137,F137,Field,137,,89.5741662952039,3,46,1,914.996020989485,928.889117763602,923.294589659934,917.03615559855,928.327128883505,11.2909732849552,20.0269191389004,90.5046087155471,99.0652116026443,24.252020047218,"https://www.google.com/maps/search/?api=1&query=24.25202005,99.06521160"
MORND-FLD-138,F138,Field,138,,443.193628335243,22,223,1,904.500279297559,949.297956185587,924.970334984551,905.485654317973,947.069126392152,41.5834720741796,25.7273545747778,452.690299606643,99.0670883872803,24.251122855432,"https://www.google.com/maps/search/?api=1&query=24.25112286,99.06708839"
MORND-FLD-139,F139,Field,139,,53.6970404005496,2,28,1,938.570996354955,950.314824528047,944.550578491517,940.895327128284,948.126529202803,7.23120207451939,21.6243116031238,54.2417021379042,99.0679520376296,24.2524759890655,"https://www.google.com/maps/search/?api=1&query=24.25247599,99.06795204"
MORND-FLD-140,F140,Field,140,,61.9327331770158,4,32,1,931.323348497266,946.719128687484,939.748732703686,934.477831139099,944.740992433163,10.2631612940633,26.2863148085136,63.0375270259645,99.0671453995555,24.2526225065223,"https://www.google.com/maps/search/?api=1&query=24.25262251,99.06714540"
MORND-FLD-141,F141,Field,141,,76.2900818162086,2,40,1,946.876625882642,958.043185428886,953.127959455396,948.834669521172,957.023567821944,8.18889830077183,16.2150819763687,76.7890485063997,99.06725088413,24.2532395510584,"https://www.google.com/maps/search/?api=1&query=24.25323955,99.06725088"
MORND-FLD-142,F142,Field,142,,53.6842470356131,2,28,1,948.297706417016,955.819600950767,952.235983093831,949.836539672343,954.600263038992,4.76372336664861,14.2806651893009,53.9199258769521,99.0669043170638,24.2532053184623,"https://www.google.com/maps/search/?api=1&query=24.25320532,99.06690432"
MORND-FLD-143,F143,Field,143,,71.3604390957598,4,37,1,915.87740134919,933.282065432379,923.729722123052,917.636986831697,930.396536967848,12.759550136151,27.0644626481063,72.8233026355824,99.0682712940709,24.251795323991,"https://www.google.com/maps/search/?api=1&query=24.25179532,99.06827129"
MORND-FLD-144,F144,Field,144,,111.56478003947,3,57,1,917.596935455539,948.060059743013,931.403809290069,918.864387010127,945.262637298782,26.3982502886549,31.8887468967401,114.961515657175,99.0684883006687,24.2520980971293,"https://www.google.com/maps/search/?api=1&query=24.25209810,99.06848830"
MORND-FLD-145,F145,Field,145,,56.3311674252644,3,30,1,931.536246867572,948.065577252164,940.021627678304,934.413858669629,945.607525496004,11.1936668263756,29.7009250665067,57.6459293708414,99.0688059189945,24.2523858666248,"https://www.google.com/maps/search/?api=1&query=24.25238587,99.06880592"
MORND-FLD-146,F146,Field,146,,50.8602624119198,2,27,1,933.038310902031,944.839029242448,938.58494771688,934.649167616369,942.587203887199,7.93803627082968,24.9705603392926,51.5419982177753,99.0693049656402,24.2523555728211,"https://www.google.com/maps/search/?api=1&query=24.25235557,99.06930497"
MORND-FLD-147,F147,Field,147,,79.4744689093415,3,41,1,929.086222192812,942.427432012498,934.611422533462,929.669656255629,940.541827001573,10.8721707459441,21.900692073238,80.4526314048751,99.0655175916599,24.2526303957872,"https://www.google.com/maps/search/?api=1&query=24.25263040,99.06551759"
MORND-FLD-148,F148,Field,148,,52.5629293204103,4,28,1,930.88804358612,938.874951177413,935.912855388959,932.941420879629,938.566553644682,5.62513276505297,17.2335306153341,53.1936910496088,99.0650170135882,24.2526814946843,"https://www.google.com/maps/search/?api=1&query=24.25268149,99.06501701"
MORND-FLD-149,F149,Field,149,,51.2391384160862,3,27,1,931.836326742792,937.021374089103,935.212956983357,933.530046331038,936.690306280521,3.16025994948279,11.1347970640905,51.3619176913422,99.0644793949553,24.2526720044415,"https://www.google.com/maps/search/?api=1&query=24.25267200,99.06447939"
MORND-FLD-150,F150,Field,150,,42.5924664603549,4,23,1,938.046186688511,949.580434012225,943.515693031594,940.24736695857,946.795343253905,6.54797629533493,27.2248682453463,43.2215830569071,99.0707152545623,24.2526695439333,"https://www.google.com/maps/search/?api=1&query=24.25266954,99.07071525"
MORND-FLD-151,F151,Field,151,,88.1820721326422,5,46,1,932.135144872702,958.21239825756,944.994058796717,935.011964137524,955.609888720468,20.597924582944,32.0485558784245,91.0516047098385,99.0712128896938,24.2529349994955,"https://www.google.com/maps/search/?api=1&query=24.25293500,99.07121289"
MORND-FLD-152,F152,Field,152,,40.487523380834,4,22,1,951.982320154132,967.570867847348,960.389802210655,956.314863529065,964.464740892245,8.14987736318028,36.2330695948578,41.5007967939091,99.0715027451388,24.2540757962398,"https://www.google.com/maps/search/?api=1&query=24.25407580,99.07150275"
MORND-FLD-153,F153,Field,153,,54.7047327780338,3,29,1,947.706089936061,959.129703540388,952.857664381461,949.141103021136,956.866222940404,7.72511991926785,22.6676712928786,55.3295050814151,99.0698205949334,24.2534019996315,"https://www.google.com/maps/search/?api=1&query=24.25340200,99.06982059"
MORND-FLD-154,F154,Field,154,,96.6803837971594,6,50,1,948.274461700848,965.033409236948,957.122291122686,949.616607180248,964.01919997558,14.4025927953313,22.6883678087068,97.9995337963767,99.0703533193347,24.2533963763012,"https://www.google.com/maps/search/?api=1&query=24.25339638,99.07035332"
MORND-FLD-155,F155,Field,155,,73.6618631980769,7,38,1,943.733754484019,955.921838615534,949.282613382491,945.090502280992,953.905927985295,8.81542570430247,17.9805052385573,74.3536370301309,99.0696514157962,24.2529846308747,"https://www.google.com/maps/search/?api=1&query=24.25298463,99.06965142"
MORND-FLD-156,F156,Field,156,,57.4111728745081,4,30,1,947.968229055486,958.110681159683,953.305139620642,949.911006850825,956.569202943552,6.65819609272637,17.7361379917122,58.0231608498338,99.0691920132297,24.2528164948094,"https://www.google.com/maps/search/?api=1&query=24.25281649,99.06919201"
MORND-FLD-157,F157,Field,157,,64.1775866634536,3,34,1,947.358536307118,959.272197756861,954.418108252961,949.887099049889,958.451919234214,8.56482018432507,21.6598410200095,64.9097266597177,99.0686875123235,24.2528830970823,"https://www.google.com/maps/search/?api=1&query=24.25288310,99.06868751"
MORND-FLD-158,F158,Field,158,,65.000257287056,3,34,1,950.542932382252,961.837367390132,956.950937394939,952.805738700106,960.822672631845,8.01693393173923,19.0701489969453,65.6249559212869,99.0680595048049,24.2530421481759,"https://www.google.com/maps/search/?api=1&query=24.25304215,99.06805950"
MORND-FLD-159,F159,Field,159,,96.3565403229738,4,50,1,946.844982083422,962.444764214154,955.082202353625,948.86798402207,961.156088312978,12.2881042909073,16.6917213334067,97.2978443850922,99.0676336630155,24.2532702586243,"https://www.google.com/maps/search/?api=1&query=24.25327026,99.06763366"
MORND-FLD-160,F160,Field,160,,135.983713655643,5,69,1,963.053745731014,975.213101842061,969.429260284939,964.635524074911,974.105680240414,9.47015616550311,11.0150595143691,136.369056554397,99.0685348280239,24.2539281977066,"https://www.google.com/maps/search/?api=1&query=24.25392820,99.06853483"
MORND-FLD-161,F161,Field,161,,50.0655829150023,2,27,1,970.27200872588,971.236210607894,970.935605210574,970.613628385373,971.184751574083,0.571123188710089,2.24959456715012,50.0771000064073,99.0685825150274,24.2542304746346,"https://www.google.com/maps/search/?api=1&query=24.25423047,99.06858252"
MORND-FLD-162,F162,Field,162,,102.99429982903,5,53,1,960.756029351409,970.578546454067,965.682672082226,961.506996900388,969.870556973671,8.36356007328277,10.7820517817476,103.614968930703,99.0687294754356,24.2536184085983,"https://www.google.com/maps/search/?api=1&query=24.25361841,99.06872948"
MORND-FLD-163,F163,Field,163,,130.98638501505,5,67,1,957.441607961614,974.797820566102,966.124540432347,958.991388084984,973.42530428078,14.4339161957961,14.4921004057134,131.934320984071,99.0692226511704,24.2536813623421,"https://www.google.com/maps/search/?api=1&query=24.25368136,99.06922265"
MORND-FLD-164,F164,Field,164,,51.4692117015052,2,27,1,976.391492225668,981.645739186727,979.220138591201,977.543340050212,980.852529279978,3.30918922976639,10.6195840788763,51.5879798533678,99.0693880649295,24.2545139715095,"https://www.google.com/maps/search/?api=1&query=24.25451397,99.06938806"
MORND-FLD-165,F165,Field,165,,71.0732042637124,2,37,1,974.288704558482,985.24812861429,980.643736778175,976.446450708649,984.285459406872,7.83900869822332,18.2062209028178,71.5677560046335,99.0698984175386,24.2545947327677,"https://www.google.com/maps/search/?api=1&query=24.25459473,99.06989842"
MORND-FLD-166,F166,Field,166,,72.4681204947904,3,38,1,958.870428808433,975.372260100802,967.552188014437,961.157402452246,973.543202459147,12.3858000069016,24.9759974984685,73.9970131098427,99.0696916574106,24.253930550006,"https://www.google.com/maps/search/?api=1&query=24.25393055,99.06969166"
MORND-FLD-167,F167,Field,167,,45.3642412314785,3,24,1,891.933885405578,899.335107088487,895.820256179644,893.672411642245,897.953453789311,4.28104214706582,16.5677350372521,45.7496925361535,99.0595308345269,24.2524749422723,"https://www.google.com/maps/search/?api=1&query=24.25247494,99.05953083"
MORND-FLD-168,F168,Field,168,,214.164017120132,9,109,1,894.029474771665,911.808251568306,904.778075170149,894.942446566865,911.570495415788,16.6280488489226,16.9334302608182,215.7098880659,99.0602897449346,24.2529244947212,"https://www.google.com/maps/search/?api=1&query=24.25292449,99.06028974"
MORND-FLD-169,F169,Field,169,,56.3262603822386,3,30,1,894.253040510171,902.757330139916,898.442191803977,895.631695085563,901.347046736768,5.71535165120565,15.7003889940641,56.7862693646836,99.0599597107384,24.252277622684,"https://www.google.com/maps/search/?api=1&query=24.25227762,99.05995971"
MORND-FLD-170,F170,Field,170,,138.482129650448,6,71,1,880.32335368101,908.176739622275,895.19470932754,882.390159935765,906.307537240247,23.9173773044827,24.9594383297999,140.916457514442,99.0600253119276,24.2519634993113,"https://www.google.com/maps/search/?api=1&query=24.25196350,99.06002531"
MORND-FLD-171,F171,Field,171,,122.811132470285,7,63,1,892.789000302188,910.386709349104,901.944756703038,894.189992666358,909.634307998297,15.4443153319393,15.9640283914798,124.5974444013,99.0607206136942,24.2516691745008,"https://www.google.com/maps/search/?api=1&query=24.25166917,99.06072061"
MORND-FLD-172,F172,Field,172,,104.873673958183,3,54,1,890.997339121217,911.38137972315,901.095315709241,892.621588502126,909.354888967701,16.7333004655752,20.6127599192535,106.398166124213,99.0609574477223,24.2516128129261,"https://www.google.com/maps/search/?api=1&query=24.25161281,99.06095745"
MORND-FLD-173,F173,Field,173,,81.888130262243,3,42,1,887.610047561804,909.968204330494,897.918274272285,889.803806542551,906.754736180983,16.9509296384317,30.1396183266176,83.8246350700932,99.0613449685996,24.2515860255677,"https://www.google.com/maps/search/?api=1&query=24.25158603,99.06134497"
MORND-FLD-174,F174,Field,174,,40.0193517130596,2,22,1,893.385800601213,908.047368777294,901.151093593406,897.16007532517,905.142111861643,7.98203653647283,34.9084956587185,41.1011133184545,99.0617036008933,24.2516779511357,"https://www.google.com/maps/search/?api=1&query=24.25167795,99.06170360"
MORND-FLD-175,F175,Field,175,,43.9106950452633,2,23,1,907.75274802793,918.659426792388,913.650634185317,910.70104091042,916.574433042351,5.87339213193059,24.0125927512697,44.3302166542953,99.0619586479478,24.2519929282307,"https://www.google.com/maps/search/?api=1&query=24.25199293,99.06195865"
MORND-FLD-176,F176,Field,176,,77.4563809314066,4,40,1,909.840315807031,922.033444613182,916.401761261115,911.647518545939,920.958956703893,9.31143815795394,16.8541829966575,78.2356845138845,99.0624893270775,24.2519862385769,"https://www.google.com/maps/search/?api=1&query=24.25198624,99.06248933"
MORND-FLD-177,F177,Field,177,,635.645043344816,37,319,1,910.419220777956,949.534616389143,931.570822745859,912.488496923405,949.106518628117,36.6180217047117,16.422940572742,639.561008488537,99.0631875322424,24.2531305878367,"https://www.google.com/maps/search/?api=1&query=24.25313059,99.06318753"
MORND-FLD-178,F178,Field,178,,100.508267167989,7,52,1,916.484700470254,926.304341078094,923.297173330352,918.280286910188,926.080805337127,7.80051842693877,15.9216597921576,101.224774222783,99.0614044959707,24.2525113811173,"https://www.google.com/maps/search/?api=1&query=24.25251138,99.06140450"
MORND-FLD-179,F179,Field,179,,64.0286882921239,2,34,1,919.517801998218,925.629971637387,923.556214957453,921.091592489523,925.378871950568,4.28727946104505,12.6015453141875,64.2146430834551,99.0621684975822,24.2525165403503,"https://www.google.com/maps/search/?api=1&query=24.25251654,99.06216850"
MORND-FLD-180,F180,Field,180,,63.4159081525242,2,33,1,922.594947539941,924.587903908528,924.068946246111,923.612162997424,924.41443614089,0.802273143465641,4.24975207815312,63.4305761290487,99.0626661296488,24.2526637773314,"https://www.google.com/maps/search/?api=1&query=24.25266378,99.06266613"
MORND-FLD-181,F181,Field,181,,143.318136064738,4,73,1,924.58805473608,936.176790603488,931.28616949479,925.573369316313,936.058355865017,10.4849865487042,9.94386148914471,143.759021304281,99.0633219185697,24.2529099865158,"https://www.google.com/maps/search/?api=1&query=24.25290999,99.06332192"
MORND-FLD-182,F182,Field,182,,57.1971086677988,4,30,1,934.479906328251,937.912954261905,935.791187379598,934.865423870711,937.177624993606,2.31220112289532,7.63136306978573,57.3482897227817,99.0640241926998,24.2530961287352,"https://www.google.com/maps/search/?api=1&query=24.25309613,99.06402419"
MORND-FLD-183,F183,Field,183,,320.539281517123,13,162,1,945.99718890202,968.097828268592,960.855843253294,947.660750670641,967.28131145079,19.6205607801495,13.9544310020269,321.868215033309,99.0666248123103,24.254160166219,"https://www.google.com/maps/search/?api=1&query=24.25416017,99.06662481"
MORND-FLD-184,F184,Field,184,,84.5173066292268,3,44,1,947.978996505341,958.413580013738,953.82716607935,949.562234915318,957.728635526955,8.1664006116373,13.7072950106974,84.9569869252293,99.065739430574,24.2535328849528,"https://www.google.com/maps/search/?api=1&query=24.25353288,99.06573943"
MORND-FLD-185,F185,Field,185,,119.598008487869,3,61,1,945.062230766486,960.541094763287,954.852937041549,946.973415327864,960.185998302066,13.212582974202,19.0642697678123,120.600934840698,99.0660176485041,24.2535797091095,"https://www.google.com/maps/search/?api=1&query=24.25357971,99.06601765"
