road_id,short_id,road_class,source_feature_id,paper_road_id,representative_longitude_deg,representative_latitude_deg,coordinate_reference_system,google_maps_lookup_url,source_note
MORND-FLD-204,F204,Field,204,,99.0595998841489,24.2560677349085,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25606773,99.05959988",Manually digitized with Google satellite imagery as reference
MORND-FLD-205,F205,Field,205,,99.0585278113637,24.2562918647745,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25629186,99.05852781",Manually digitized with Google satellite imagery as reference
MORND-FLD-206,F206,Field,206,,99.0589279997662,24.255997627838,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25599763,99.05892800",Manually digitized with Google satellite imagery as reference
MORND-FLD-207,F207,Field,207,,99.0608917610839,24.2558658605366,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25586586,99.06089176",Manually digitized with Google satellite imagery as reference
MORND-FLD-208,F208,Field,208,,99.0619253443467,24.2561067143841,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25610671,99.06192534",Manually digitized with Google satellite imagery as reference
MORND-FLD-209,F209,Field,209,,99.0623605381385,24.2569417844956,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25694178,99.06236054",Manually digitized with Google satellite imagery as reference
MORND-FLD-210,F210,Field,210,,99.0619183273777,24.2569797724061,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25697977,99.06191833",Manually digitized with Google satellite imagery as reference
MORND-FLD-211,F211,Field,211,,99.0626475032474,24.2569500944119,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25695009,99.06264750",Manually digitized with Google satellite imagery as reference
MORND-FLD-212,F212,Field,212,,99.0631738208283,24.2569859478172,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25698595,99.06317382",Manually digitized with Google satellite imagery as reference
MORND-FLD-213,F213,Field,213,,99.0634882651694,24.2572354299837,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25723543,99.06348827",Manually digitized with Google satellite imagery as reference
MORND-FLD-214,F214,Field,214,,99.0637258601959,24.2573648219574,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25736482,99.06372586",Manually digitized with Google satellite imagery as reference
MORND-FLD-215,F215,Field,215,,99.0637083331717,24.2585357507822,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25853575,99.06370833",Manually digitized with Google satellite imagery as reference
MORND-FLD-216,F216,Field,216,,99.0630273505133,24.2579196333812,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25791963,99.06302735",Manually digitized with Google satellite imagery as reference
MORND-FLD-217,F217,Field,217,,99.0628120099123,24.2578256022895,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25782560,99.06281201",Manually digitized with Google satellite imagery as reference
MORND-FLD-218,F218,Field,218,,99.0631954610777,24.2583369986735,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25833700,99.06319546",Manually digitized with Google satellite imagery as reference
MORND-FLD-219,F219,Field,219,,99.0635324825072,24.2581567879385,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25815679,99.06353248",Manually digitized with Google satellite imagery as reference
MORND-FLD-220,F220,Field,220,,99.0642869166993,24.2580088045406,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25800880,99.06428692",Manually digitized with Google satellite imagery as reference
MORND-FLD-221,F221,Field,221,,99.0656583756427,24.2582152859357,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25821529,99.06565838",Manually digitized with Google satellite imagery as reference
MORND-FLD-222,F222,Field,222,,99.0637492281028,24.2567512621878,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25675126,99.06374923",Manually digitized with Google satellite imagery as reference
MORND-FLD-223,F223,Field,223,,99.0650569981489,24.2573865287133,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25738653,99.06505700",Manually digitized with Google satellite imagery as reference
MORND-FLD-224,F224,Field,224,,99.0656986211069,24.2556952652794,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25569527,99.06569862",Manually digitized with Google satellite imagery as reference
MORND-FLD-225,F225,Field,225,,99.0659061112596,24.2554982175189,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25549822,99.06590611",Manually digitized with Google satellite imagery as reference
MORND-FLD-226,F226,Field,226,,99.0658322321781,24.2563192796704,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25631928,99.06583223",Manually digitized with Google satellite imagery as reference
MORND-FLD-227,F227,Field,227,,99.066078596016,24.2568659622581,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25686596,99.06607860",Manually digitized with Google satellite imagery as reference
MORND-FLD-228,F228,Field,228,,99.0665850980881,24.2567739229594,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25677392,99.06658510",Manually digitized with Google satellite imagery as reference
MORND-FLD-229,F229,Field,229,,99.0670925363026,24.2570402104558,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25704021,99.06709254",Manually digitized with Google satellite imagery as reference
MORND-FLD-230,F230,Field,230,,99.0667403275607,24.2559292281852,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25592923,99.06674033",Manually digitized with Google satellite imagery as reference
MORND-FLD-231,F231,Field,231,,99.067647381495,24.256919970912,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25691997,99.06764738",Manually digitized with Google satellite imagery as reference
MORND-FLD-232,F232,Field,232,,99.0678733157681,24.2565205777811,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25652058,99.06787332",Manually digitized with Google satellite imagery as reference
MORND-FLD-233,F233,Field,233,,99.0686654582591,24.2570119962031,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25701200,99.06866546",Manually digitized with Google satellite imagery as reference
MORND-FLD-234,F234,Field,234,,99.0691969864929,24.2571839160943,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25718392,99.06919699",Manually digitized with Google satellite imagery as reference
MORND-FLD-235,F235,Field,235,,99.0696545700808,24.257224095961,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25722410,99.06965457",Manually digitized with Google satellite imagery as reference
MORND-FLD-236,F236,Field,236,,99.0700024915562,24.2571532733069,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25715327,99.07000249",Manually digitized with Google satellite imagery as reference
MORND-FLD-237,F237,Field,237,,99.0699900624531,24.2577300981058,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25773010,99.06999006",Manually digitized with Google satellite imagery as reference
MORND-FLD-238,F238,Field,238,,99.0702519131842,24.2579468898332,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25794689,99.07025191",Manually digitized with Google satellite imagery as reference
MORND-FLD-239,F239,Field,239,,99.070370595974,24.2581933866629,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25819339,99.07037060",Manually digitized with Google satellite imagery as reference
MORND-FLD-240,F240,Field,240,,99.0707474082019,24.2578230775462,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25782308,99.07074741",Manually digitized with Google satellite imagery as reference
MORND-FLD-241,F241,Field,241,,99.0709958090312,24.2574154561357,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25741546,99.07099581",Manually digitized with Google satellite imagery as reference
MORND-FLD-242,F242,Field,242,,99.0711559880695,24.2570762219438,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25707622,99.07115599",Manually digitized with Google satellite imagery as reference
MORND-FLD-243,F243,Field,243,,99.0710719530196,24.2566882778361,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25668828,99.07107195",Manually digitized with Google satellite imagery as reference
MORND-FLD-244,F244,Field,244,,99.0709769007615,24.2564306450966,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25643065,99.07097690",Manually digitized with Google satellite imagery as reference
MORND-FLD-245,F245,Field,245,,99.0706754839497,24.2561353382954,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25613534,99.07067548",Manually digitized with Google satellite imagery as reference
MORND-FLD-246,F246,Field,246,,99.07035925426,24.256034139099,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25603414,99.07035925",Manually digitized with Google satellite imagery as reference
MORND-FLD-247,F247,Field,247,,99.0593521098093,24.2552747193247,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25527472,99.05935211",Manually digitized with Google satellite imagery as reference
MORND-FLD-248,F248,Field,248,,99.0591352620206,24.2538608437151,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25386084,99.05913526",Manually digitized with Google satellite imagery as reference
MORND-FLD-249,F249,Field,249,,99.0599611887217,24.2549235889533,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25492359,99.05996119",Manually digitized with Google satellite imagery as reference
MORND-FLD-250,F250,Field,250,,99.0595165296433,24.2536989015737,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25369890,99.05951653",Manually digitized with Google satellite imagery as reference
MORND-FLD-251,F251,Field,251,,99.0604194827596,24.2547652866097,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25476529,99.06041948",Manually digitized with Google satellite imagery as reference
MORND-FLD-252,F252,Field,252,,99.0598592366032,24.2536288361918,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25362884,99.05985924",Manually digitized with Google satellite imagery as reference
MORND-FLD-253,F253,Field,253,,99.0607975311242,24.2544642750752,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25446428,99.06079753",Manually digitized with Google satellite imagery as reference
MORND-FLD-254,F254,Field,254,,99.060541236602,24.2538664151261,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25386642,99.06054124",Manually digitized with Google satellite imagery as reference
MORND-FLD-255,F255,Field,255,,99.0609323686723,24.253920119119,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25392012,99.06093237",Manually digitized with Google satellite imagery as reference
MORND-FLD-256,F256,Field,256,,99.061522003054,24.2538298986214,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25382990,99.06152200",Manually digitized with Google satellite imagery as reference
MORND-FLD-257,F257,Field,257,,99.0620038728942,24.2538299804636,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25382998,99.06200387",Manually digitized with Google satellite imagery as reference
MORND-FLD-258,F258,Field,258,,99.0624507288818,24.2538021606014,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25380216,99.06245073",Manually digitized with Google satellite imagery as reference
MORND-FLD-259,F259,Field,259,,99.0627434832872,24.2539074569358,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25390746,99.06274348",Manually digitized with Google satellite imagery as reference
MORND-FLD-260,F260,Field,260,,99.0624025417082,24.2547374298223,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25473743,99.06240254",Manually digitized with Google satellite imagery as reference
MORND-FLD-261,F261,Field,261,,99.0623983291854,24.2544441730283,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25444417,99.06239833",Manually digitized with Google satellite imagery as reference
MORND-FLD-262,F262,Field,262,,99.0616268972848,24.254494120893,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25449412,99.06162690",Manually digitized with Google satellite imagery as reference
MORND-FLD-263,F263,Field,263,,99.0643792215847,24.2553204162059,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25532042,99.06437922",Manually digitized with Google satellite imagery as reference
MORND-FLD-264,F264,Field,264,,99.0638967292399,24.2549000466871,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25490005,99.06389673",Manually digitized with Google satellite imagery as reference
MORND-FLD-265,F265,Field,265,,99.0635114036559,24.2543847675703,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25438477,99.06351140",Manually digitized with Google satellite imagery as reference
MORND-FLD-266,F266,Field,266,,99.0630790178402,24.2558257806251,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25582578,99.06307902",Manually digitized with Google satellite imagery as reference
MORND-FLD-267,F267,Field,267,,99.0637774227185,24.2558822472691,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25588225,99.06377742",Manually digitized with Google satellite imagery as reference
MORND-FLD-268,F268,Field,268,,99.0646743872263,24.2558950116004,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25589501,99.06467439",Manually digitized with Google satellite imagery as reference
MORND-FLD-269,F269,Field,269,,99.0650317139684,24.2556367771936,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.25563678,99.06503171",Manually digitized with Google satellite imagery as reference
MORND-FLD-270,F270,Field,270,,99.0629958033594,24.2435090762986,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24350908,99.06299580",Manually digitized with Google satellite imagery as reference
MORND-FLD-271,F271,Field,271,,99.0612958991152,24.243445606732,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24344561,99.06129590",Manually digitized with Google satellite imagery as reference
MORND-FLD-272,F272,Field,272,,99.0622922813983,24.245098529986,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24509853,99.06229228",Manually digitized with Google satellite imagery as reference
MORND-FLD-273,F273,Field,273,,99.0625329894783,24.2456919739701,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24569197,99.06253299",Manually digitized with Google satellite imagery as reference
MORND-FLD-274,F274,Field,274,,99.0610850945826,24.2421497533451,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24214975,99.06108509",Manually digitized with Google satellite imagery as reference
MORND-FLD-275,F275,Field,275,,99.0592982543853,24.2420218086477,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24202181,99.05929825",Manually digitized with Google satellite imagery as reference
MORND-FLD-276,F276,Field,276,,99.0590437666121,24.2433487347413,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24334873,99.05904377",Manually digitized with Google satellite imagery as reference
MORND-FLD-277,F277,Field,277,,99.0589970824882,24.2432062817839,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24320628,99.05899708",Manually digitized with Google satellite imagery as reference
MORND-FLD-278,F278,Field,278,,99.0591354723192,24.2437579345634,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24375793,99.05913547",Manually digitized with Google satellite imagery as reference
MORND-FLD-279,F279,Field,279,,99.059590350635,24.2438188739588,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24381887,99.05959035",Manually digitized with Google satellite imagery as reference
MORND-FLD-280,F280,Field,280,,99.0606098156339,24.2427886027441,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24278860,99.06060982",Manually digitized with Google satellite imagery as reference
MORND-FLD-281,F281,Field,281,,99.0601118296471,24.242194214143,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24219421,99.06011183",Manually digitized with Google satellite imagery as reference
MORND-FLD-282,F282,Field,282,,99.0596844891026,24.2420379342038,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24203793,99.05968449",Manually digitized with Google satellite imagery as reference
MORND-FLD-283,F283,Field,283,,99.0588496904978,24.2428431483613,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24284315,99.05884969",Manually digitized with Google satellite imagery as reference
MORND-FLD-284,F284,Field,284,,99.0583950571492,24.2429857109532,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24298571,99.05839506",Manually digitized with Google satellite imagery as reference
MORND-FLD-285,F285,Field,285,,99.0595862007323,24.2430114649412,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24301146,99.05958620",Manually digitized with Google satellite imagery as reference
MORND-FLD-286,F286,Field,286,,99.0609741974654,24.2427424055228,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24274241,99.06097420",Manually digitized with Google satellite imagery as reference
MORND-FLD-287,F287,Field,287,,99.0610029712932,24.2438469172869,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24384692,99.06100297",Manually digitized with Google satellite imagery as reference
MORND-FLD-288,F288,Field,288,,99.0615498186186,24.2428719179506,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24287192,99.06154982",Manually digitized with Google satellite imagery as reference
MORND-FLD-289,F289,Field,289,,99.0620578147489,24.2429440773535,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24294408,99.06205781",Manually digitized with Google satellite imagery as reference
MORND-FLD-290,F290,Field,290,,99.0622469118039,24.2431250184708,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24312502,99.06224691",Manually digitized with Google satellite imagery as reference
MORND-FLD-291,F291,Field,291,,99.0626994366868,24.2435877142282,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24358771,99.06269944",Manually digitized with Google satellite imagery as reference
MORND-FLD-292,F292,Field,292,,99.0615536271156,24.2438454936713,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24384549,99.06155363",Manually digitized with Google satellite imagery as reference
MORND-FLD-293,F293,Field,293,,99.0620299219284,24.2438938458601,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24389385,99.06202992",Manually digitized with Google satellite imagery as reference
MORND-FLD-294,F294,Field,294,,99.062646532708,24.2449332171489,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24493322,99.06264653",Manually digitized with Google satellite imagery as reference
MORND-FLD-295,F295,Field,295,,99.0624940657709,24.2452392178507,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24523922,99.06249407",Manually digitized with Google satellite imagery as reference
MORND-FLD-296,F296,Field,296,,99.0630780854286,24.2454317239596,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24543172,99.06307809",Manually digitized with Google satellite imagery as reference
MORND-FLD-297,F297,Field,297,,99.0630283579316,24.2448721317765,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24487213,99.06302836",Manually digitized with Google satellite imagery as reference
MORND-FLD-298,F298,Field,298,,99.0634324772499,24.2448648058341,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24486481,99.06343248",Manually digitized with Google satellite imagery as reference
MORND-FLD-299,F299,Field,299,,99.0638494111567,24.244975398062,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24497540,99.06384941",Manually digitized with Google satellite imagery as reference
MORND-FLD-300,F300,Field,300,,99.0671203854535,24.2434935019143,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24349350,99.06712039",Manually digitized with Google satellite imagery as reference
MORND-FLD-301,F301,Field,301,B,99.0697234618417,24.2442888578027,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24428886,99.06972346",Manually digitized with Google satellite imagery as reference
MORND-FLD-302,F302,Field,302,,99.0696411182244,24.246096994961,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24609699,99.06964112",Manually digitized with Google satellite imagery as reference
MORND-FLD-303,F303,Field,303,,99.0698853150415,24.2456303246906,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24563032,99.06988532",Manually digitized with Google satellite imagery as reference
MORND-FLD-304,F304,Field,304,,99.0693751373268,24.245240713579,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24524071,99.06937514",Manually digitized with Google satellite imagery as reference
MORND-FLD-305,F305,Field,305,,99.0698869088029,24.2452631496139,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24526315,99.06988691",Manually digitized with Google satellite imagery as reference
MORND-FLD-306,F306,Field,306,,99.0703166318151,24.245333527642,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24533353,99.07031663",Manually digitized with Google satellite imagery as reference
MORND-FLD-307,F307,Field,307,,99.0682263251963,24.2434502925014,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24345029,99.06822633",Manually digitized with Google satellite imagery as reference
MORND-FLD-308,F308,Field,308,,99.0682968437109,24.2440101293816,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24401013,99.06829684",Manually digitized with Google satellite imagery as reference
MORND-FLD-309,F309,Field,309,,99.0652401470768,24.2434300119117,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24343001,99.06524015",Manually digitized with Google satellite imagery as reference
MORND-FLD-310,F310,Field,310,,99.0662355677121,24.2439663795866,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24396638,99.06623557",Manually digitized with Google satellite imagery as reference
MORND-FLD-311,F311,Field,311,,99.0684687146356,24.2444236875271,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24442369,99.06846871",Manually digitized with Google satellite imagery as reference
MORND-FLD-312,F312,Field,312,,99.068141252422,24.2448937657292,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24489377,99.06814125",Manually digitized with Google satellite imagery as reference
MORND-FLD-313,F313,Field,313,,99.0642076803861,24.2426899660363,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24268997,99.06420768",Manually digitized with Google satellite imagery as reference
MORND-FLD-314,F314,Field,314,,99.0641441052656,24.2422304702033,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24223047,99.06414411",Manually digitized with Google satellite imagery as reference
MORND-FLD-315,F315,Field,315,,99.0645738412937,24.242543611094,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24254361,99.06457384",Manually digitized with Google satellite imagery as reference
MORND-FLD-316,F316,Field,316,,99.0647099948332,24.2429189667274,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24291897,99.06470999",Manually digitized with Google satellite imagery as reference
MORND-FLD-317,F317,Field,317,,99.0665568561292,24.2438947002891,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24389470,99.06655686",Manually digitized with Google satellite imagery as reference
MORND-FLD-318,F318,Field,318,,99.0645298299496,24.2442671681454,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24426717,99.06452983",Manually digitized with Google satellite imagery as reference
MORND-FLD-319,F319,Field,319,,99.0648132746108,24.2440479763377,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24404798,99.06481327",Manually digitized with Google satellite imagery as reference
MORND-FLD-320,F320,Field,320,,99.0643978613062,24.243561297367,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24356130,99.06439786",Manually digitized with Google satellite imagery as reference
MORND-FLD-321,F321,Field,321,,99.0649615536143,24.2433180403664,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24331804,99.06496155",Manually digitized with Google satellite imagery as reference
MORND-FLD-322,F322,Field,322,,99.0647674192449,24.2436569866325,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24365699,99.06476742",Manually digitized with Google satellite imagery as reference
MORND-FLD-323,F323,Field,323,,99.0661931876314,24.2444208297069,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24442083,99.06619319",Manually digitized with Google satellite imagery as reference
MORND-FLD-324,F324,Field,324,,99.0666570921132,24.2445395717967,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24453957,99.06665709",Manually digitized with Google satellite imagery as reference
MORND-FLD-325,F325,Field,325,,99.0666500351029,24.2439857838028,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24398578,99.06665004",Manually digitized with Google satellite imagery as reference
MORND-FLD-326,F326,Field,326,,99.0671661121819,24.2431436213993,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24314362,99.06716611",Manually digitized with Google satellite imagery as reference
MORND-FLD-327,F327,Field,327,,99.0675593898752,24.2432715474152,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24327155,99.06755939",Manually digitized with Google satellite imagery as reference
MORND-FLD-328,F328,Field,328,,99.066002721197,24.2432095897975,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24320959,99.06600272",Manually digitized with Google satellite imagery as reference
MORND-FLD-329,F329,Field,329,,99.0656673377311,24.2431860018102,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24318600,99.06566734",Manually digitized with Google satellite imagery as reference
MORND-FLD-330,F330,Field,330,,99.0657690098458,24.2439003450894,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24390035,99.06576901",Manually digitized with Google satellite imagery as reference
MORND-FLD-331,F331,Field,331,,99.0710912955301,24.2465811058214,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24658111,99.07109130",Manually digitized with Google satellite imagery as reference
MORND-FLD-332,F332,Field,332,,99.0718067317759,24.2467781041908,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24677810,99.07180673",Manually digitized with Google satellite imagery as reference
MORND-FLD-333,F333,Field,333,,99.0734827065494,24.2456482678332,EPSG:4490 (CGCS2000 geographic),"https://www.google.com/maps/search/?api=1&query=24.24564827,99.07348271",Manually digitized with Google satellite imagery as reference
